speaker_id,text,audio_path,duration,source,language,gender
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,هل سألته عن رقمه؟,/data/common_voice_17/arabic/common_voice_ar_28041942.wav,2.9955,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,أنا أتسلل إلى داخل المنزل.,/data/common_voice_17/arabic/common_voice_ar_28041944.wav,3.4275,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,مهد الحضارة للعروبة كلها,/data/common_voice_17/arabic/common_voice_ar_28041945.wav,3.5355,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,تلك كانت نيتي.,/data/common_voice_17/arabic/common_voice_ar_28041946.wav,2.6355,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,خلصت من خدعات الأعين النجل,/data/common_voice_17/arabic/common_voice_ar_28041949.wav,4.0035,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,أنا مفتاح الملاهي والطرب,/data/common_voice_17/arabic/common_voice_ar_28041955.wav,3.2475,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,جئنا إلى الباب باحتفال,/data/common_voice_17/arabic/common_voice_ar_28041956.wav,3.7875,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,لنكن سوية.,/data/common_voice_17/arabic/common_voice_ar_28041958.wav,3.0675,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,يا داعي الإيناس قد أبهجتنا,/data/common_voice_17/arabic/common_voice_ar_28041959.wav,3.6435,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,سامي يشرب الكحول كل يوم.,/data/common_voice_17/arabic/common_voice_ar_28041965.wav,3.2835,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,لو أنني وصلت أبكر، لعله أمكنني رؤية كيلي.,/data/common_voice_17/arabic/common_voice_ar_28041968.wav,5.5155,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,الساق والأذن والفخذان والكبد,/data/common_voice_17/arabic/common_voice_ar_28041969.wav,4.9755,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,ألا تتعرق أبدا؟,/data/common_voice_17/arabic/common_voice_ar_28041970.wav,2.9235,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,إن ابن عمار عزير العالم,/data/common_voice_17/arabic/common_voice_ar_28041971.wav,3.9675,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,اركض بأقصى سرعة.,/data/common_voice_17/arabic/common_voice_ar_28041973.wav,3.3555,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,أهدى الأمير إليك خير تحية,/data/common_voice_17/arabic/common_voice_ar_28041985.wav,4.1475,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,قصرت شنطف وقلت وذلت,/data/common_voice_17/arabic/common_voice_ar_28041986.wav,3.4275,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,بسماحك المستقبل المستدبر,/data/common_voice_17/arabic/common_voice_ar_28041987.wav,3.8235,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,قالوا تصبر قد يتوب الغادر,/data/common_voice_17/arabic/common_voice_ar_28041988.wav,3.9675,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,الوحي علم الكون إلا أنه,/data/common_voice_17/arabic/common_voice_ar_28041989.wav,3.9675,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,سائلي عن شرح حالي بعد من,/data/common_voice_17/arabic/common_voice_ar_28041995.wav,3.2835,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,لقد صدعتَ رأسي.,/data/common_voice_17/arabic/common_voice_ar_28041996.wav,2.7435,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,وَإِنَّ اللَّيْلَ وَالنَّهَارَ يَتَرَاكَضَانِ كَتَرَاكُضِ الْبَرِيدِ,/data/common_voice_17/arabic/common_voice_ar_28041997.wav,4.9035,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,اتعس الخلق شاعر طعنته,/data/common_voice_17/arabic/common_voice_ar_28041998.wav,4.3275,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,مرثية,/data/common_voice_17/arabic/common_voice_ar_28041999.wav,2.0235,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,ومائق فوق صدره هنة,/data/common_voice_17/arabic/common_voice_ar_28042000.wav,3.5355,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,رب هم إذا تفكرت فيما,/data/common_voice_17/arabic/common_voice_ar_28042002.wav,3.4275,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,أهل بالبين فانهلت مدامعه,/data/common_voice_17/arabic/common_voice_ar_28042003.wav,3.2835,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,كلما أدبني الده,/data/common_voice_17/arabic/common_voice_ar_28042004.wav,3.3555,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,وبثوا الجياد السابحات ليلحقوا,/data/common_voice_17/arabic/common_voice_ar_28042005.wav,3.7155,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,مقرف!,/data/common_voice_17/arabic/common_voice_ar_28042008.wav,2.1675,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,نظّفَ توم البيت بمفرده.,/data/common_voice_17/arabic/common_voice_ar_28042009.wav,3.2835,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,إذا اعتصم الوالي بإغلاق بابه,/data/common_voice_17/arabic/common_voice_ar_28042015.wav,3.4275,common_voice,arabic,female
6dd9ee6a1a926f897004479affe25c9f74cc1cec7878eb251851a4e0233da9cd8699d0124304a5dadda82edd6d6e22742b3a1067d4de04a2265a5be3777853ae,فترته من فتور عينيه,/data/common_voice_17/arabic/common_voice_ar_28042017.wav,2.7075,common_voice,arabic,female
78a469a583919bf0559d78d34c483178d5360ec4f688a84a1de835944331bca664e3ac75206dd87a80824134259b1a361880363e102551890a199b5f50ff927a,أدرس ثلاث ساعات في اليوم.,/data/common_voice_17/arabic/common_voice_ar_19680199.wav,4.109625,common_voice,arabic,male
78a469a583919bf0559d78d34c483178d5360ec4f688a84a1de835944331bca664e3ac75206dd87a80824134259b1a361880363e102551890a199b5f50ff927a,هل ذهبت كاثي كذلك ؟,/data/common_voice_17/arabic/common_voice_ar_19680200.wav,4.181625,common_voice,arabic,male
78a469a583919bf0559d78d34c483178d5360ec4f688a84a1de835944331bca664e3ac75206dd87a80824134259b1a361880363e102551890a199b5f50ff927a,لم يصل الباص بعد.,/data/common_voice_17/arabic/common_voice_ar_19680201.wav,4.181625,common_voice,arabic,male
78a469a583919bf0559d78d34c483178d5360ec4f688a84a1de835944331bca664e3ac75206dd87a80824134259b1a361880363e102551890a199b5f50ff927a,حزنها العميق لا يسعه الكلمات.,/data/common_voice_17/arabic/common_voice_ar_19680202.wav,3.821625,common_voice,arabic,male
78a469a583919bf0559d78d34c483178d5360ec4f688a84a1de835944331bca664e3ac75206dd87a80824134259b1a361880363e102551890a199b5f50ff927a,لقد تركت أنوارك مفتوحة.,/data/common_voice_17/arabic/common_voice_ar_19680203.wav,4.661625,common_voice,arabic,male
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,نزه صبوحك عن مقال العذل,/data/common_voice_17/arabic/common_voice_ar_25172450.wav,6.8835,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,أكرم بمولود لقد زار الحمى,/data/common_voice_17/arabic/common_voice_ar_25172451.wav,6.7035,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,ومهفهف لما اكتست وجناته,/data/common_voice_17/arabic/common_voice_ar_25172452.wav,6.1275,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,الناس يحتاجون الى الطعام.,/data/common_voice_17/arabic/common_voice_ar_25172453.wav,5.2275,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,خذوا ملككم لا ثبت الله ملككم,/data/common_voice_17/arabic/common_voice_ar_25172454.wav,6.1275,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,الليل شيب والنهار كلاهما رأسي,/data/common_voice_17/arabic/common_voice_ar_25172455.wav,7.1355,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,إن السماحة والتكرم والندى,/data/common_voice_17/arabic/common_voice_ar_25172456.wav,5.9475,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,جاؤوا برأسك يا ابن بنت محمد,/data/common_voice_17/arabic/common_voice_ar_25172457.wav,5.6235,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,حي المعاهد والمنازل,/data/common_voice_17/arabic/common_voice_ar_25172458.wav,4.9035,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,دهر قضى برجوعكم بعد النوى,/data/common_voice_17/arabic/common_voice_ar_25172459.wav,5.4435,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,رقراقة في السراب تحسبها,/data/common_voice_17/arabic/common_voice_ar_25172460.wav,6.1275,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,أيدري الدهر أيم الله أني,/data/common_voice_17/arabic/common_voice_ar_25172461.wav,5.9475,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,هل صبيّي بخير؟,/data/common_voice_17/arabic/common_voice_ar_25172462.wav,4.1475,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,يا معرضا قد آن أن تتلفتا,/data/common_voice_17/arabic/common_voice_ar_25172465.wav,6.1275,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,ماذا الوقوف على دار بذي سلم,/data/common_voice_17/arabic/common_voice_ar_25172466.wav,6.0555,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,من لمأسورة رهينة عامين,/data/common_voice_17/arabic/common_voice_ar_25172467.wav,5.4075,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,لو يعلم ابن أبي سميه,/data/common_voice_17/arabic/common_voice_ar_25172468.wav,5.0835,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,حتّى الان لا أحب قيادة السيارة في المدينة,/data/common_voice_17/arabic/common_voice_ar_25172469.wav,7.9635,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,أيا من له الشرف المستقل,/data/common_voice_17/arabic/common_voice_ar_25172470.wav,5.2275,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,لا أخفي موافقتي على أن التقدم في الحياة يجب أن يكون بجهدك الشخصي.,/data/common_voice_17/arabic/common_voice_ar_25172471.wav,10.0875,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,إن قولي مؤيد بالنقول,/data/common_voice_17/arabic/common_voice_ar_25172472.wav,5.7675,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,رب رام من بني ثعل,/data/common_voice_17/arabic/common_voice_ar_25172473.wav,5.0835,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,كان دواء ليلى ضروريّا كي يحتفظ قلبها بنبض منتظم.,/data/common_voice_17/arabic/common_voice_ar_25172474.wav,8.7555,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,ثم إذا ما نِلْتَ عِلْماً فاخراً وحزت جاها في البرايا زاهراَ,/data/common_voice_17/arabic/common_voice_ar_25172475.wav,10.3755,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,إني عدمت صديقا,/data/common_voice_17/arabic/common_voice_ar_25172477.wav,5.3355,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,قالوا ترفضت قلت كلا,/data/common_voice_17/arabic/common_voice_ar_25172478.wav,5.0475,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,إنّ ليلى تنمو.,/data/common_voice_17/arabic/common_voice_ar_25172479.wav,4.6155,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,يا من سكون النفس في تأميله,/data/common_voice_17/arabic/common_voice_ar_25172480.wav,5.6235,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,لم يبق لي صبر ولكنما,/data/common_voice_17/arabic/common_voice_ar_25172481.wav,5.4435,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,عملهم هو قطع الأخشاب.,/data/common_voice_17/arabic/common_voice_ar_25172482.wav,4.9755,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,وأيضاً هو من العشرة المبشرين بالجنة.,/data/common_voice_17/arabic/common_voice_ar_25172483.wav,6.9555,common_voice,arabic,unknown
2a213bd30d42fd16bb297ffe8f6a15ca4acb1dd0ebcb89deb24ac092801b4f69ecc0d66dc24f79029cb793ff09c78ee0708b89d66a866aa0e7a722a22be228fd,تَرْكُ التَّلَبُّسِ بِالدُّنْيَا قَبْلَ التَّشَبُّثِ بِهَا أَهْوَنُ مِنْ رَفْضِهَا بَعْدَ مُلَابَسَتَهَا,/data/common_voice_17/arabic/common_voice_ar_25172484.wav,9.0435,common_voice,arabic,unknown
064a74cbc7fdc69fdca0d672bbaa40b9dcc77de070a792bcb758a995bd9d6c3344bf6e4cea9f84a2c06f037d640ac738675a828e5422c1f409bf459756eeb41e,.بالكاد يمكنني المشي,/data/common_voice_17/arabic/common_voice_ar_19469249.wav,6.557625,common_voice,arabic,unknown
064a74cbc7fdc69fdca0d672bbaa40b9dcc77de070a792bcb758a995bd9d6c3344bf6e4cea9f84a2c06f037d640ac738675a828e5422c1f409bf459756eeb41e,بقي عازباً طوال حياته.,/data/common_voice_17/arabic/common_voice_ar_19469251.wav,4.709625,common_voice,arabic,unknown
a60ed862f9765257fb035ffcd37a17224bd0a9930b6f8b3ffcbfa52883d784cc962fadd190a74ca445b946146fbfe550bf2c2ed9800859a7fdb4a49e91792c8b,.أبي لا يقرأ كتاباً الآن,/data/common_voice_17/arabic/common_voice_ar_21204168.wav,4.421625,common_voice,arabic,male
a60ed862f9765257fb035ffcd37a17224bd0a9930b6f8b3ffcbfa52883d784cc962fadd190a74ca445b946146fbfe550bf2c2ed9800859a7fdb4a49e91792c8b,.لا أشكّ لحظة في صدقك,/data/common_voice_17/arabic/common_voice_ar_21204169.wav,5.189625,common_voice,arabic,male
a60ed862f9765257fb035ffcd37a17224bd0a9930b6f8b3ffcbfa52883d784cc962fadd190a74ca445b946146fbfe550bf2c2ed9800859a7fdb4a49e91792c8b,لا أدري إن كانت ستأتي.,/data/common_voice_17/arabic/common_voice_ar_21204172.wav,4.109625,common_voice,arabic,male
