sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise
e93c31c9c0cd64ce409d90b3707262cf64c8fcae1ad8f5ffc68a40f1249a15f6,train,Male,Laboratory Sciences,Intern,NG,consumer_queries,Your female coworker complains of blurred vision and thinks she has Cataracts and is going to visit the nearest doctor. Question: ,"What are the available treatment options for cataracts, and what factors should I consider when deciding on the best approach for my situation?","What are the available treatment options for cataracts, and what factors should I consider when deciding on the best approach for my situation?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
13088ceae07320c7fc2ebb5744593355a16e719037490ecd8777ab4530fd64af,train,Female,,,ZA,consumer_queries,"Your female friend complains of coughing, wheezing and thinks she has Mould Allergy and is going to visit the nearest doctor. Question: ",How to treat this allergy?,How to treat this allergy?,,,,,,,,,crowdsourced,0.11,True,,,,,,,,v2,0
53eac8b62739005b500e05216e6d6a38eaf5ef0855f854f39a2bf990960ec98c,train,Female,Other Health Professions,Other,NG,consumer_queries,Your male classmate complains of enlarged male breasts and thinks he has Gynecomastia and is going to visit the nearest doctor. Question: ,Do you have before-and-after photos I can look through?Will my scars be visible?What kind of anesthesia will you use? ,Do you have before-and-after photos I can look through?Will my scars be visible?What kind of anesthesia will you use? ,,,,,,,,,crowdsourced,0.33,,,,,,,,,v2,0
80a3eaa51c5ecf060156a277bca645f00420611945db7621ca8b89738dacc0ea,train,Male,Other Health Professions,Consultant,NG,consumer_queries,"Your female classmate complains of persistent cough, weight loss and thinks she has Lung Cancer and is going to visit the nearest doctor. Question: ",is it tuberculosis?,is it tuberculosis?,,,,,,,,,crowdsourced,0.78,True,,,,,,,,v2,0
c4eb6e77dee108ec4c57956691756e40765ec68be1541fa14fe112a73ca67bb3,train,Female,,,NG,consumer_queries,Your roommate's child complains of painful urination and thinks she has Urinary Tract Infections and is going to visit the nearest doctor. Question: ,What are the common symptoms of a urinary tract infection in children and what is the recommended treatment,What are the common symptoms of a urinary tract infection in children and what is the recommended treatment,,,,,,,,,crowdsourced,0.02,True,,,,,,,,v2,0
745b28d1e391fd874873045b485b31802b6b19c41142797049e9157b5ffa3863,train,Male,,,NG,consumer_queries,Your female roommate complains of questions or problems with birth control and thinks she has Contraception concerns and is going to visit the nearest doctor. Question: ,Should I avoid taking contraceptives drugs?,Should I avoid taking contraceptives drugs?,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
b81cf18d1256bfbf6555b229b0bd965be8b108f9e6a1d769d0258fcdae128df8,test,Female,,,PH,consumer_queries,"Your female coursemate complains of flashes of light, seeing ""floaters"" and thinks she has Retinal detachment and is going to visit the nearest doctor. Question: ",What are the warning signs compatible with a RD diagnosis?,What are the warning signs compatible with a RD diagnosis?,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
7deaa00a662d13d3d884eed2c742271ec1a6e1dd487bb391c134f3f988f0aa48,train,Female,Medicine,Intern,NG,consumer_queries,"Your male colleague complains of sudden severe headache, vomiting and thinks he has 12. Subarachnoid Hemorrhage and is going to visit the nearest doctor. Question: ","""What are the potential risks and long-term implications of treatment?""","""What are the potential risks and long-term implications of treatment?""",,,,,,,,,crowdsourced,0.4,,,,,,,,,v2,0
c2076a2aa979a1fc1338f9d41e440ff769ebef2598981918ebf489c5f3bbac9f,test,Female,,,ZA,consumer_queries,"Your male neighbor complains of joint pain, skin rash and thinks he has Psoriatic Arthritis and is going to visit the nearest doctor. Question: ",Does he have any allergies  ?,Does he have any allergies ?,,,,,,,,,crowdsourced,1.0,False,,,,,,,,v2,0
83fc9c3e398514e4e9dd369f16b6e6bf8b0e9bc80059b61e768adb588aa6229b,test,Female,Non-Health,Student,NG,consumer_queries,"Your colleague's child complains of difficulty breathing, fever and thinks she has Pneumonia and is going to visit the nearest doctor. Question: ",Is pneumonia associated with difficulty in breathing?,Is pneumonia associated with difficulty in breathing?,,,,,,,,,crowdsourced,0.33,,,,,,,,,v2,0
9152ef389d37e8e6a78ba46013de1f58148ff99db1592763a21720c13a27c30e,train,Female,Laboratory Sciences,Technician,NG,consumer_queries,"Your coworker's child complains of abdominal pain, diarrhea and thinks she has Intestinal Worms and is going to visit the nearest doctor. Question: ",DO I need to take drugs to kill yhe worm?,DO I need to take drugs to kill yhe worm?,,,,,,,,,crowdsourced,0.2,,,,,,,,,v2,0
a2d7398d4d7dc51433c683643f4984995dda1363c38c5d516961be5574f4f171,train,Female,Non-Health,Other,NG,consumer_queries,"Your male flatmate complains of cough, fever, difficulty breathing and thinks he has Pneumonia and is going to visit the nearest doctor. Question: ",Is my pneumonia bacteria or viral? ,Is my pneumonia bacteria or viral? ,,,,,,,,,crowdsourced,0.2,,,,,,,,,v2,0
e0fe40a0458d4f2d6ecd8302985587ba7dd58fa2781a2fd576bc65c37668747b,train,Male,,,NG,consumer_queries,Your male neighbor complains of difficulty passing stool and thinks he has Constipation and is going to visit the nearest doctor. Question: ,What foods help with constipation?,What foods help with constipation?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
6b478e517e3459cb5cf252fe0d0ed7cb38f157b731a731df75569c178ec11a2f,train,Female,Non-Health,Other,NG,consumer_queries,Your flatmate's child complains of tight foreskin/pain and thinks he has Phimosis/Circumcision Issues and is going to visit the nearest doctor. Question: ,What are the potential risks and benefits associated with circumcision as a treatment option for phimosis in my child's case?,What are the potential risks and benefits associated with circumcision as a treatment option for phimosis in my child's case?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
e7d83f5a416ca17c2aa045e29ba0484ab287d34882452e84eee51518409b7012,train,Female,,,NG,consumer_queries,Your male roommate complains of testicle pain and swelling and thinks he has Epididymitis/Orchitis and is going to visit the nearest doctor. Question: ,"""How can I prevent recurrence or complications of epididymitis/orchitis?""","""How can I prevent recurrence or complications of epididymitis/orchitis?""",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
6c5d8ea23aa51cfdd551d53f5921a5c0278931990032fe19aa59f077c7c3bdcc,train,Female,,,NG,consumer_queries,"Your neighbor's child complains of fatigue, pain crises, swelling in hands and feet and thinks she has Sickle cell anemia and is going to visit the nearest doctor. Question: ",Will the child need regular monitoring or follow-up appointments?,Will the child need regular monitoring or follow-up appointments?,,,,,,,,,crowdsourced,0.04,True,,,,,,,,v2,0
1ce4f61704f4c746af5bf570c71a3426394aa4edce7afed88f88e3544941179b,train,Female,Non-Health,Other,NG,consumer_queries,"Your neighbor's child complains of stroke, arm and leg pain and thinks he has Sickle Cell Disease Neuropathy and is going to visit the nearest doctor. Question: ",What are the ways to manage the condition? ,What are the ways to manage the condition? ,,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
71768ac8d98de9718fe64fdd8035f3922d8bdf7b20508190749a0097e05c717c,train,Male,,,NG,consumer_queries,"Your male coursemate complains of increased thirst, urination and thinks he has Diabetes Mellitus and is going to visit the nearest doctor. Question: ",How can I get rid of increasd of Thirst ?? And what is the cure for diabetes mellitus ??,How can I get rid of increasd of Thirst ?? And what is the cure for diabetes mellitus ??,,,,,,,,,crowdsourced,0.67,,,,,,,,,v2,0
893f43303a4853e50f5530ef7554f2eec2e851a2d248519fbb197ffcc9d3608c,train,Male,,,NG,consumer_queries,Your female friend complains of pain around joints and thinks she has Tendinitis and is going to visit the nearest doctor. Question: ,"What are the signs of Tendinitis,and how does it affect the body?","What are the signs of Tendinitis, and how does it affect the body?",,,,,,,,,crowdsourced,0.0,True,,,,,,,,v2,0
6dc1b307b141279fb27241d4cfd701a5c793ab7470b3ddc4d43ea97bb4079cdc,train,Female,Medicine,Student,NG,consumer_queries,Your female friend says how do i care for my burn? and thinks she has Burn Care and is going to visit the nearest doctor. Question: ,Is it true applying honey directly helps?,Is it true applying honey directly helps?,,,,,,,,,crowdsourced,0.2,,,,,,,,,v2,0
490962fb7cd929cc8e527182ec262219349e9e033b940db2c6c4c4284e9b41be,train,Female,,,NG,consumer_queries,"Your female flatmate complains of abnormal vaginal bleeding, pelvic pain and thinks she has Cervical Cancer and is going to visit the nearest doctor. Question: ","If a Pap smear is recommended, are there any steps I can take to ensure the most accurate results, and is there anything I should avoid before the test?","If a Pap smear is recommended, are there any steps I can take to ensure the most accurate results, and is there anything I should avoid before the test?",,,,,,,,,crowdsourced,0.01,True,,,,,,,,v2,0
971849fff6784e844be674f22e591cd440fed53721161ce026f40db4ea006171,train,Female,Other Health Professions,Student,NG,consumer_queries,"Your female coursemate complains of abdominal pain, diarrhea and thinks she has Worm Infestations and is going to visit the nearest doctor. Suggest an important question she might likely forget to ask. Please explain your question if needed. Don't ask generic questions.",What deworming drugs and other treatments can be taken to treat it,What deworming drugs and other treatments can be taken to treat it,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
7acd770e92749f40873f64336baf630bf3f5ab5f2acdfc0b1cc5238f7961a397,train,Male,Medicine,Student,NG,consumer_queries,"Your female coworker complains of coughing blood, fever and thinks she has Tuberculosis (TB) and is going to visit the nearest doctor. Question: ","What precautions should I take to prevent the transmission of tuberculosis (TB) to others, especially those I come into close contact with?","What precautions should I take to prevent the transmission of tuberculosis (TB) to others, especially those I come into close contact with?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
de4b2191bbf3665c775ef1676929777cc3ceec3ff4dd74cfe199cecb818e81f6,train,Female,Nursing,Student,NG,consumer_queries,"Your female neighbor complains of unusual discharge, itching and thinks she has Genital Tract Infections and is going to visit the nearest doctor. Question: ","""What measures can I take to prevent the recurrence of genital tract infections in the future?""","""What measures can I take to prevent the recurrence of genital tract infections in the future?""",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
33a3ec0c01198730fdb768ea6b5ee9453c9912c5004a0e1431420d4f7473d9b1,test,Male,Pharmacy,Student,KE,consumer_queries,Your female roommate complains of dissatisfaction or complications post-procedure and thinks she has Lip augmentation complications and is going to visit the nearest doctor. Question: ,What signs of infection should I watch out for ?,What signs of infection should I watch out for ?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
f28a415e98cd76aecd211d537e37fbf5f94c7aefb3afd48c449a690bc0eb0010,test,Female,,,NG,consumer_queries,"Your female coworker complains of blood in stool, unexplained weight loss and thinks she has Colorectal Cancer and is going to visit the nearest doctor. Question: ",Please doctor hope it has a cure and not deadly?,Please doctor hope it has a cure and not deadly?,,,,,,,,,crowdsourced,0.07,,,,,,,,,v2,0
30840793551c5cf66259de7760d9cbcdde7063ee54ee36fb3945e74455083cb0,train,Male,Medicine,Student,NG,consumer_queries,"Your female colleague complains of toothache, sensitivity to hot or cold and thinks she has Dental caries and is going to visit the nearest doctor. Question: ",what are the possible causes?,what are the possible causes?,,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
f6d53498a5da609a5855d80fe28934f3d7f03e6fd4e5d134612d145cc9892a28,test,Male,Medicine,Student,BW,consumer_queries,"Your male friend complains of memory loss, confusion and thinks he has Dementia and is going to visit the nearest doctor. Question: ","What Diagnostic Tests or Assessments Will Be Conducted to Determine the Underlying Cause of the Memory Loss and Confusion, and How Accurate Are These Tests in Diagnosing Dementia?","What Diagnostic Tests or Assessments Will Be Conducted to Determine the Underlying Cause of the Memory Loss and Confusion, and How Accurate Are These Tests in Diagnosing Dementia?",,,,,,,,,crowdsourced,0.0,,,,,,,,,v2,0
